X,Y,Filename,Date and t,Camera man,Latitude,Longitude,GPS Direct,LIEN_PHOTO
-61.180249,14.728151,rivages_1478787440641_photo_4.jpg,2016:11:10 10:12:39,SAMSUNG SM-G357FZ,14.728151000000000,-61.180249000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_4.jpg
-61.180247,14.728158,rivages_1478787440641_photo_5.jpg,2016:11:10 10:12:47,SAMSUNG SM-G357FZ,14.728158000000001,-61.180247000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_5.jpg
-61.179682,14.730305,rivages_1478787440641_photo_6.jpg,2016:11:10 10:16:51,SAMSUNG SM-G357FZ,14.730305000000000,-61.179682000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_6.jpg
-61.179696,14.730302,rivages_1478787440641_photo_7.jpg,2016:11:10 10:16:59,SAMSUNG SM-G357FZ,14.730302000000000,-61.179696000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_7.jpg
-61.179681,14.730298,rivages_1478787440641_photo_8.jpg,2016:11:10 10:17:14,SAMSUNG SM-G357FZ,14.730297999999999,-61.179681000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478787440641_photo_8.jpg
-61.179673,14.730164,rivages_1478788369209_photo_1.jpg,2016:11:10 10:22:07,SAMSUNG SM-G357FZ,14.730164000000000,-61.179673000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478788369209_photo_1.jpg
-61.179654,14.729927,rivages_1478788369209_photo_2.jpg,2016:11:10 10:23:14,SAMSUNG SM-G357FZ,14.729927000000000,-61.179653999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478788369209_photo_2.jpg
-61.18017,14.727839,rivages_1478788369209_photo_3.jpg,2016:11:10 10:28:05,SAMSUNG SM-G357FZ,14.727838999999999,-61.180169999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478788369209_photo_3.jpg
-61.180563,14.726799,rivages_1478788369209_photo_4.jpg,2016:11:10 10:30:38,SAMSUNG SM-G357FZ,14.726799000000000,-61.180562999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478788369209_photo_4.jpg
-61.180716,14.726059,rivages_1478788369209_photo_5.jpg,2016:11:10 10:32:11,SAMSUNG SM-G357FZ,14.726058999999999,-61.180715999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478788369209_photo_5.jpg
-61.17705,14.736724,rivages_1478790209758_photo_1.jpg,2016:11:10 10:54:14,SAMSUNG SM-G357FZ,14.736724000000001,-61.177050000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_1.jpg
-61.177052,14.736724,rivages_1478790209758_photo_2.jpg,2016:11:10 10:54:22,SAMSUNG SM-G357FZ,14.736724000000001,-61.177052000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_2.jpg
-61.176829,14.737711,rivages_1478790209758_photo_3.jpg,2016:11:10 10:56:46,SAMSUNG SM-G357FZ,14.737710999999999,-61.176828999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_3.jpg
-61.176827,14.737713,rivages_1478790209758_photo_4.jpg,2016:11:10 10:57:01,SAMSUNG SM-G357FZ,14.737712999999999,-61.176827000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_4.jpg
-61.176729,14.738426,rivages_1478790209758_photo_5.jpg,2016:11:10 10:58:17,SAMSUNG SM-G357FZ,14.738426000000000,-61.176729000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_5.jpg
-61.176525,14.740694,rivages_1478790209758_photo_6.jpg,2016:11:10 11:03:14,SAMSUNG SM-G357FZ,14.740694000000000,-61.176524999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_6.jpg
-61.176534,14.740689,rivages_1478790209758_photo_7.jpg,2016:11:10 11:03:22,SAMSUNG SM-G357FZ,14.740689000000000,-61.176533999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478790209758_photo_7.jpg
-61.176584,14.739095,rivages_1478791504402_photo_1.jpg,2016:11:10 11:11:16,SAMSUNG SM-G357FZ,14.739095000000001,-61.176583999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_1.jpg
-61.176582,14.739099,rivages_1478791504402_photo_2.jpg,2016:11:10 11:11:25,SAMSUNG SM-G357FZ,14.739099000000000,-61.176582000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_2.jpg
-61.176603,14.738842,rivages_1478791504402_photo_3.jpg,2016:11:10 11:12:12,SAMSUNG SM-G357FZ,14.738842000000000,-61.176603000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_3.jpg
-61.176604,14.738846,rivages_1478791504402_photo_4.jpg,2016:11:10 11:12:24,SAMSUNG SM-G357FZ,14.738846000000001,-61.176603999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_4.jpg
-61.176701,14.738315,rivages_1478791504402_photo_5.jpg,2016:11:10 11:17:41,SAMSUNG SM-G357FZ,14.738315000000000,-61.176701000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_5.jpg
-61.176865,14.737336,rivages_1478791504402_photo_6.jpg,2016:11:10 11:20:47,SAMSUNG SM-G357FZ,14.737336000000001,-61.176864999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_6.jpg
-61.177132,14.736379,rivages_1478791504402_photo_7.jpg,2016:11:10 11:22:58,SAMSUNG SM-G357FZ,14.736378999999999,-61.177132000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478791504402_photo_7.jpg
-61.177436,14.746582,rivages_1478795052951_photo_1.jpg,2016:11:10 12:17:48,SAMSUNG SM-G357FZ,14.746582000000000,-61.177436000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_1.jpg
-61.177438,14.746582,rivages_1478795052951_photo_2.jpg,2016:11:10 12:18:00,SAMSUNG SM-G357FZ,14.746582000000000,-61.177438000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_2.jpg
-61.176598,14.745019,rivages_1478795052951_photo_3.jpg,2016:11:10 12:21:18,SAMSUNG SM-G357FZ,14.745018999999999,-61.176597999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_3.jpg
-61.176599,14.745016,rivages_1478795052951_photo_4.jpg,2016:11:10 12:21:28,SAMSUNG SM-G357FZ,14.745016000000000,-61.176599000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_4.jpg
-61.176548,14.744219,rivages_1478795052951_photo_5.jpg,2016:11:10 12:22:56,SAMSUNG SM-G357FZ,14.744218999999999,-61.176547999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_5.jpg
-61.176543,14.744225,rivages_1478795052951_photo_6.jpg,2016:11:10 12:23:04,SAMSUNG SM-G357FZ,14.744225000000000,-61.176543000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_6.jpg
-61.176525,14.74403,rivages_1478795052951_photo_7.jpg,2016:11:10 12:24:08,SAMSUNG SM-G357FZ,14.744030000000000,-61.176524999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795052951_photo_7.jpg
-61.176472,14.744189,rivages_1478795770676_photo_1.jpg,2016:11:10 12:28:26,SAMSUNG SM-G357FZ,14.744189000000000,-61.176471999999997,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795770676_photo_1.jpg
-61.176476,14.744188,rivages_1478795770676_photo_2.jpg,2016:11:10 12:28:35,SAMSUNG SM-G357FZ,14.744187999999999,-61.176476000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795770676_photo_2.jpg
-61.176577,14.745071,rivages_1478795770676_photo_3.jpg,2016:11:10 12:30:29,SAMSUNG SM-G357FZ,14.745070999999999,-61.176577000000002,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795770676_photo_3.jpg
-61.176651,14.745509,rivages_1478795770676_photo_4.jpg,2016:11:10 12:31:46,SAMSUNG SM-G357FZ,14.745509000000000,-61.176651000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795770676_photo_4.jpg
-61.17702,14.746207,rivages_1478795770676_photo_5.jpg,2016:11:10 12:34:58,SAMSUNG SM-G357FZ,14.746207000000000,-61.177019999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478795770676_photo_5.jpg
-61.22064,14.793895,rivages_1478800806169_photo_1.jpg,2016:11:10 13:56:45,SAMSUNG SM-G357FZ,14.793894999999999,-61.220640000000003,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478800806169_photo_1.jpg
-61.220545,14.793632,rivages_1478800806169_photo_2.jpg,2016:11:10 13:57:49,SAMSUNG SM-G357FZ,14.793632000000001,-61.220545000000001,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478800806169_photo_2.jpg
-61.220538,14.793627,rivages_1478800806169_photo_3.jpg,2016:11:10 13:57:59,SAMSUNG SM-G357FZ,14.793627000000001,-61.220537999999998,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478800806169_photo_3.jpg
-61.220329,14.79306,rivages_1478800806169_photo_4.jpg,2016:11:10 13:59:46,SAMSUNG SM-G357FZ,14.793060000000001,-61.220329000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478800806169_photo_4.jpg
-61.220326,14.793056,rivages_1478800806169_photo_5.jpg,2016:11:10 14:00:00,SAMSUNG SM-G357FZ,14.793056000000000,-61.220326000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478800806169_photo_5.jpg
-61.220304,14.793169,rivages_1478801118958_photo_1.jpg,2016:11:10 14:02:17,SAMSUNG SM-G357FZ,14.793169000000001,-61.220303999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478801118958_photo_1.jpg
-61.22043,14.793467,rivages_1478801118958_photo_2.jpg,2016:11:10 14:03:16,SAMSUNG SM-G357FZ,14.793467000000000,-61.220430000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478801118958_photo_2.jpg
-61.226791,14.805197,rivages_1478802557962_photo_1.jpg,2016:11:10 14:22:06,SAMSUNG SM-G357FZ,14.805197000000000,-61.226790999999999,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478802557962_photo_1.jpg
-61.226844,14.804836,rivages_1478802557962_photo_2.jpg,2016:11:10 14:22:50,SAMSUNG SM-G357FZ,14.804836000000000,-61.226844000000000,,http://geolittoral.application.developpement-durable.gouv.fr/telechargement/tc_smartphone/photos/rivages_1478802557962_photo_2.jpg
